id,start,end,energy
62,2023-02-04 15:15:00-05:00,2023-02-04 15:29:59-05:00,83.0
63,2023-02-04 15:30:00-05:00,2023-02-04 15:44:59-05:00,84.0
64,2023-02-04 15:45:00-05:00,2023-02-04 15:59:59-05:00,84.0
65,2023-02-04 16:00:00-05:00,2023-02-04 16:14:59-05:00,83.0
66,2023-02-04 16:15:00-05:00,2023-02-04 16:29:59-05:00,82.0
67,2023-02-04 16:30:00-05:00,2023-02-04 16:44:59-05:00,79.0
68,2023-02-04 16:45:00-05:00,2023-02-04 16:59:59-05:00,81.0
69,2023-02-04 17:00:00-05:00,2023-02-04 17:14:59-05:00,82.0
70,2023-02-04 17:15:00-05:00,2023-02-04 17:29:59-05:00,80.0
71,2023-02-04 17:30:00-05:00,2023-02-04 17:44:59-05:00,79.0
72,2023-02-04 17:45:00-05:00,2023-02-04 17:59:59-05:00,77.0
73,2023-02-04 18:00:00-05:00,2023-02-04 18:14:59-05:00,77.0
74,2023-02-04 18:15:00-05:00,2023-02-04 18:29:59-05:00,76.0
75,2023-02-04 18:30:00-05:00,2023-02-04 18:44:59-05:00,80.0
76,2023-02-04 18:45:00-05:00,2023-02-04 18:59:59-05:00,74.0
77,2023-02-04 19:00:00-05:00,2023-02-04 19:14:59-05:00,75.0
78,2023-02-04 19:15:00-05:00,2023-02-04 19:29:59-05:00,76.0
79,2023-02-04 19:30:00-05:00,2023-02-04 19:44:59-05:00,73.0
80,2023-02-04 19:45:00-05:00,2023-02-04 19:59:59-05:00,76.0
81,2023-02-04 20:00:00-05:00,2023-02-04 20:14:59-05:00,73.0
82,2023-02-04 20:15:00-05:00,2023-02-04 20:29:59-05:00,72.0
83,2023-02-04 20:30:00-05:00,2023-02-04 20:44:59-05:00,74.0
84,2023-02-04 20:45:00-05:00,2023-02-04 20:59:59-05:00,71.0
85,2023-02-04 21:00:00-05:00,2023-02-04 21:14:59-05:00,74.0
86,2023-02-04 21:15:00-05:00,2023-02-04 21:29:59-05:00,72.0
87,2023-02-04 21:30:00-05:00,2023-02-04 21:44:59-05:00,73.0
88,2023-02-04 21:45:00-05:00,2023-02-04 21:59:59-05:00,71.0
89,2023-02-04 22:00:00-05:00,2023-02-04 22:14:59-05:00,71.0
90,2023-02-04 22:15:00-05:00,2023-02-04 22:29:59-05:00,67.0
91,2023-02-04 22:30:00-05:00,2023-02-04 22:44:59-05:00,63.0
92,2023-02-04 22:45:00-05:00,2023-02-04 22:59:59-05:00,66.0
93,2023-02-04 23:00:00-05:00,2023-02-04 23:14:59-05:00,60.0
94,2023-02-04 23:15:00-05:00,2023-02-04 23:29:59-05:00,62.0
95,2023-02-04 23:30:00-05:00,2023-02-04 23:44:59-05:00,59.0
96,2023-02-04 23:45:00-05:00,2023-02-04 23:59:59-05:00,62.0
1,2023-02-05 00:00:00-05:00,2023-02-05 00:14:59-05:00,60.0
2,2023-02-05 00:15:00-05:00,2023-02-05 00:29:59-05:00,59.0
3,2023-02-05 00:30:00-05:00,2023-02-05 00:44:59-05:00,62.0
4,2023-02-05 00:45:00-05:00,2023-02-05 00:59:59-05:00,61.0
5,2023-02-05 01:00:00-05:00,2023-02-05 01:14:59-05:00,62.0
6,2023-02-05 01:15:00-05:00,2023-02-05 01:29:59-05:00,62.0
7,2023-02-05 01:30:00-05:00,2023-02-05 01:44:59-05:00,62.0
8,2023-02-05 01:45:00-05:00,2023-02-05 01:59:59-05:00,62.0
9,2023-02-05 02:00:00-05:00,2023-02-05 02:14:59-05:00,58.0
10,2023-02-05 02:15:00-05:00,2023-02-05 02:29:59-05:00,58.0
11,2023-02-05 02:30:00-05:00,2023-02-05 02:44:59-05:00,57.0
12,2023-02-05 02:45:00-05:00,2023-02-05 02:59:59-05:00,56.0
13,2023-02-05 03:00:00-05:00,2023-02-05 03:14:59-05:00,59.0
14,2023-02-05 03:15:00-05:00,2023-02-05 03:29:59-05:00,59.0
15,2023-02-05 03:30:00-05:00,2023-02-05 03:44:59-05:00,60.0
16,2023-02-05 03:45:00-05:00,2023-02-05 03:59:59-05:00,57.0
17,2023-02-05 04:00:00-05:00,2023-02-05 04:14:59-05:00,60.0
18,2023-02-05 04:15:00-05:00,2023-02-05 04:29:59-05:00,59.0
19,2023-02-05 04:30:00-05:00,2023-02-05 04:44:59-05:00,57.0
20,2023-02-05 04:45:00-05:00,2023-02-05 04:59:59-05:00,58.0
21,2023-02-05 05:00:00-05:00,2023-02-05 05:14:59-05:00,60.0
22,2023-02-05 05:15:00-05:00,2023-02-05 05:29:59-05:00,57.0
23,2023-02-05 05:30:00-05:00,2023-02-05 05:44:59-05:00,58.0
24,2023-02-05 05:45:00-05:00,2023-02-05 05:59:59-05:00,59.0
25,2023-02-05 06:00:00-05:00,2023-02-05 06:14:59-05:00,54.0
26,2023-02-05 06:15:00-05:00,2023-02-05 06:29:59-05:00,58.0
27,2023-02-05 06:30:00-05:00,2023-02-05 06:44:59-05:00,55.0
28,2023-02-05 06:45:00-05:00,2023-02-05 06:59:59-05:00,54.0
29,2023-02-05 07:00:00-05:00,2023-02-05 07:14:59-05:00,54.0
30,2023-02-05 07:15:00-05:00,2023-02-05 07:29:59-05:00,60.0
31,2023-02-05 07:30:00-05:00,2023-02-05 07:44:59-05:00,63.0
32,2023-02-05 07:45:00-05:00,2023-02-05 07:59:59-05:00,65.0
33,2023-02-05 08:00:00-05:00,2023-02-05 08:14:59-05:00,64.0
34,2023-02-05 08:15:00-05:00,2023-02-05 08:29:59-05:00,67.0
35,2023-02-05 08:30:00-05:00,2023-02-05 08:44:59-05:00,64.0
36,2023-02-05 08:45:00-05:00,2023-02-05 08:59:59-05:00,64.0
37,2023-02-05 09:00:00-05:00,2023-02-05 09:14:59-05:00,64.0
38,2023-02-05 09:15:00-05:00,2023-02-05 09:29:59-05:00,63.0
39,2023-02-05 09:30:00-05:00,2023-02-05 09:44:59-05:00,62.0
40,2023-02-05 09:45:00-05:00,2023-02-05 09:59:59-05:00,66.0
41,2023-02-05 10:00:00-05:00,2023-02-05 10:14:59-05:00,62.0
42,2023-02-05 10:15:00-05:00,2023-02-05 10:29:59-05:00,64.0
43,2023-02-05 10:30:00-05:00,2023-02-05 10:44:59-05:00,61.0
44,2023-02-05 10:45:00-05:00,2023-02-05 10:59:59-05:00,64.0
45,2023-02-05 11:00:00-05:00,2023-02-05 11:14:59-05:00,66.0
46,2023-02-05 11:15:00-05:00,2023-02-05 11:29:59-05:00,69.0
47,2023-02-05 11:30:00-05:00,2023-02-05 11:44:59-05:00,66.0
48,2023-02-05 11:45:00-05:00,2023-02-05 11:59:59-05:00,68.0
49,2023-02-05 12:00:00-05:00,2023-02-05 12:14:59-05:00,71.0
50,2023-02-05 12:15:00-05:00,2023-02-05 12:29:59-05:00,69.0
51,2023-02-05 12:30:00-05:00,2023-02-05 12:44:59-05:00,71.0
52,2023-02-05 12:45:00-05:00,2023-02-05 12:59:59-05:00,72.0
53,2023-02-05 13:00:00-05:00,2023-02-05 13:14:59-05:00,72.0
54,2023-02-05 13:15:00-05:00,2023-02-05 13:29:59-05:00,72.0
55,2023-02-05 13:30:00-05:00,2023-02-05 13:44:59-05:00,73.0
56,2023-02-05 13:45:00-05:00,2023-02-05 13:59:59-05:00,72.0
57,2023-02-05 14:00:00-05:00,2023-02-05 14:14:59-05:00,73.0
58,2023-02-05 14:15:00-05:00,2023-02-05 14:29:59-05:00,77.0
59,2023-02-05 14:30:00-05:00,2023-02-05 14:44:59-05:00,75.0
60,2023-02-05 14:45:00-05:00,2023-02-05 14:59:59-05:00,75.0
61,2023-02-05 15:00:00-05:00,2023-02-05 15:14:59-05:00,75.0
62,2023-02-05 15:15:00-05:00,2023-02-05 15:29:59-05:00,75.0
63,2023-02-05 15:30:00-05:00,2023-02-05 15:44:59-05:00,75.0
64,2023-02-05 15:45:00-05:00,2023-02-05 15:59:59-05:00,73.0
65,2023-02-05 16:00:00-05:00,2023-02-05 16:14:59-05:00,79.0
66,2023-02-05 16:15:00-05:00,2023-02-05 16:29:59-05:00,75.0
67,2023-02-05 16:30:00-05:00,2023-02-05 16:44:59-05:00,72.0
68,2023-02-05 16:45:00-05:00,2023-02-05 16:59:59-05:00,72.0
69,2023-02-05 17:00:00-05:00,2023-02-05 17:14:59-05:00,72.0
70,2023-02-05 17:15:00-05:00,2023-02-05 17:29:59-05:00,72.0
71,2023-02-05 17:30:00-05:00,2023-02-05 17:44:59-05:00,72.0
72,2023-02-05 17:45:00-05:00,2023-02-05 17:59:59-05:00,73.0
73,2023-02-05 18:00:00-05:00,2023-02-05 18:14:59-05:00,74.0
74,2023-02-05 18:15:00-05:00,2023-02-05 18:29:59-05:00,71.0
75,2023-02-05 18:30:00-05:00,2023-02-05 18:44:59-05:00,71.0
76,2023-02-05 18:45:00-05:00,2023-02-05 18:59:59-05:00,70.0
77,2023-02-05 19:00:00-05:00,2023-02-05 19:14:59-05:00,71.0
78,2023-02-05 19:15:00-05:00,2023-02-05 19:29:59-05:00,69.0
79,2023-02-05 19:30:00-05:00,2023-02-05 19:44:59-05:00,72.0
80,2023-02-05 19:45:00-05:00,2023-02-05 19:59:59-05:00,67.0
81,2023-02-05 20:00:00-05:00,2023-02-05 20:14:59-05:00,69.0
82,2023-02-05 20:15:00-05:00,2023-02-05 20:29:59-05:00,68.0
83,2023-02-05 20:30:00-05:00,2023-02-05 20:44:59-05:00,67.0
84,2023-02-05 20:45:00-05:00,2023-02-05 20:59:59-05:00,67.0
85,2023-02-05 21:00:00-05:00,2023-02-05 21:14:59-05:00,68.0
86,2023-02-05 21:15:00-05:00,2023-02-05 21:29:59-05:00,69.0
87,2023-02-05 21:30:00-05:00,2023-02-05 21:44:59-05:00,64.0
88,2023-02-05 21:45:00-05:00,2023-02-05 21:59:59-05:00,65.0
89,2023-02-05 22:00:00-05:00,2023-02-05 22:14:59-05:00,67.0
90,2023-02-05 22:15:00-05:00,2023-02-05 22:29:59-05:00,59.0
91,2023-02-05 22:30:00-05:00,2023-02-05 22:44:59-05:00,59.0
92,2023-02-05 22:45:00-05:00,2023-02-05 22:59:59-05:00,56.0
93,2023-02-05 23:00:00-05:00,2023-02-05 23:14:59-05:00,59.0
94,2023-02-05 23:15:00-05:00,2023-02-05 23:29:59-05:00,54.0
95,2023-02-05 23:30:00-05:00,2023-02-05 23:44:59-05:00,56.0
96,2023-02-05 23:45:00-05:00,2023-02-05 23:59:59-05:00,56.0
1,2023-02-06 00:00:00-05:00,2023-02-06 00:14:59-05:00,54.0
2,2023-02-06 00:15:00-05:00,2023-02-06 00:29:59-05:00,58.0
3,2023-02-06 00:30:00-05:00,2023-02-06 00:44:59-05:00,57.0
4,2023-02-06 00:45:00-05:00,2023-02-06 00:59:59-05:00,54.0
5,2023-02-06 01:00:00-05:00,2023-02-06 01:14:59-05:00,52.0
6,2023-02-06 01:15:00-05:00,2023-02-06 01:29:59-05:00,55.0
7,2023-02-06 01:30:00-05:00,2023-02-06 01:44:59-05:00,54.0
8,2023-02-06 01:45:00-05:00,2023-02-06 01:59:59-05:00,54.0
9,2023-02-06 02:00:00-05:00,2023-02-06 02:14:59-05:00,57.0
10,2023-02-06 02:15:00-05:00,2023-02-06 02:29:59-05:00,55.0
11,2023-02-06 02:30:00-05:00,2023-02-06 02:44:59-05:00,53.0
12,2023-02-06 02:45:00-05:00,2023-02-06 02:59:59-05:00,53.0
13,2023-02-06 03:00:00-05:00,2023-02-06 03:14:59-05:00,54.0
14,2023-02-06 03:15:00-05:00,2023-02-06 03:29:59-05:00,56.0
15,2023-02-06 03:30:00-05:00,2023-02-06 03:44:59-05:00,57.0
16,2023-02-06 03:45:00-05:00,2023-02-06 03:59:59-05:00,59.0
17,2023-02-06 04:00:00-05:00,2023-02-06 04:14:59-05:00,64.0
18,2023-02-06 04:15:00-05:00,2023-02-06 04:29:59-05:00,65.0
19,2023-02-06 04:30:00-05:00,2023-02-06 04:44:59-05:00,62.0
20,2023-02-06 04:45:00-05:00,2023-02-06 04:59:59-05:00,68.0
21,2023-02-06 05:00:00-05:00,2023-02-06 05:14:59-05:00,64.0
22,2023-02-06 05:15:00-05:00,2023-02-06 05:29:59-05:00,67.0
23,2023-02-06 05:30:00-05:00,2023-02-06 05:44:59-05:00,68.0
24,2023-02-06 05:45:00-05:00,2023-02-06 05:59:59-05:00,72.0
25,2023-02-06 06:00:00-05:00,2023-02-06 06:14:59-05:00,71.0
26,2023-02-06 06:15:00-05:00,2023-02-06 06:29:59-05:00,71.0
27,2023-02-06 06:30:00-05:00,2023-02-06 06:44:59-05:00,73.0
28,2023-02-06 06:45:00-05:00,2023-02-06 06:59:59-05:00,75.0
29,2023-02-06 07:00:00-05:00,2023-02-06 07:14:59-05:00,70.0
30,2023-02-06 07:15:00-05:00,2023-02-06 07:29:59-05:00,72.0
31,2023-02-06 07:30:00-05:00,2023-02-06 07:44:59-05:00,73.0
32,2023-02-06 07:45:00-05:00,2023-02-06 07:59:59-05:00,78.0
33,2023-02-06 08:00:00-05:00,2023-02-06 08:14:59-05:00,81.0
34,2023-02-06 08:15:00-05:00,2023-02-06 08:29:59-05:00,79.0
35,2023-02-06 08:30:00-05:00,2023-02-06 08:44:59-05:00,82.0
36,2023-02-06 08:45:00-05:00,2023-02-06 08:59:59-05:00,84.0
37,2023-02-06 09:00:00-05:00,2023-02-06 09:14:59-05:00,85.0
38,2023-02-06 09:15:00-05:00,2023-02-06 09:29:59-05:00,84.0
39,2023-02-06 09:30:00-05:00,2023-02-06 09:44:59-05:00,87.0
40,2023-02-06 09:45:00-05:00,2023-02-06 09:59:59-05:00,94.0
41,2023-02-06 10:00:00-05:00,2023-02-06 10:14:59-05:00,97.0
42,2023-02-06 10:15:00-05:00,2023-02-06 10:29:59-05:00,91.0
43,2023-02-06 10:30:00-05:00,2023-02-06 10:44:59-05:00,90.0
44,2023-02-06 10:45:00-05:00,2023-02-06 10:59:59-05:00,97.0
45,2023-02-06 11:00:00-05:00,2023-02-06 11:14:59-05:00,97.0
46,2023-02-06 11:15:00-05:00,2023-02-06 11:29:59-05:00,99.0
47,2023-02-06 11:30:00-05:00,2023-02-06 11:44:59-05:00,101.0
48,2023-02-06 11:45:00-05:00,2023-02-06 11:59:59-05:00,99.0
49,2023-02-06 12:00:00-05:00,2023-02-06 12:14:59-05:00,99.0
50,2023-02-06 12:15:00-05:00,2023-02-06 12:29:59-05:00,100.0
51,2023-02-06 12:30:00-05:00,2023-02-06 12:44:59-05:00,100.0
52,2023-02-06 12:45:00-05:00,2023-02-06 12:59:59-05:00,98.0
53,2023-02-06 13:00:00-05:00,2023-02-06 13:14:59-05:00,97.0
54,2023-02-06 13:15:00-05:00,2023-02-06 13:29:59-05:00,100.0
55,2023-02-06 13:30:00-05:00,2023-02-06 13:44:59-05:00,99.0
56,2023-02-06 13:45:00-05:00,2023-02-06 13:59:59-05:00,100.0
57,2023-02-06 14:00:00-05:00,2023-02-06 14:14:59-05:00,96.0
58,2023-02-06 14:15:00-05:00,2023-02-06 14:29:59-05:00,102.0
59,2023-02-06 14:30:00-05:00,2023-02-06 14:44:59-05:00,95.0
60,2023-02-06 14:45:00-05:00,2023-02-06 14:59:59-05:00,95.0
61,2023-02-06 15:00:00-05:00,2023-02-06 15:14:59-05:00,99.0
62,2023-02-06 15:15:00-05:00,2023-02-06 15:29:59-05:00,97.0
63,2023-02-06 15:30:00-05:00,2023-02-06 15:44:59-05:00,96.0
64,2023-02-06 15:45:00-05:00,2023-02-06 15:59:59-05:00,95.0
65,2023-02-06 16:00:00-05:00,2023-02-06 16:14:59-05:00,93.0
66,2023-02-06 16:15:00-05:00,2023-02-06 16:29:59-05:00,89.0
67,2023-02-06 16:30:00-05:00,2023-02-06 16:44:59-05:00,88.0
68,2023-02-06 16:45:00-05:00,2023-02-06 16:59:59-05:00,90.0
69,2023-02-06 17:00:00-05:00,2023-02-06 17:14:59-05:00,90.0
70,2023-02-06 17:15:00-05:00,2023-02-06 17:29:59-05:00,92.0
71,2023-02-06 17:30:00-05:00,2023-02-06 17:44:59-05:00,88.0
72,2023-02-06 17:45:00-05:00,2023-02-06 17:59:59-05:00,87.0
73,2023-02-06 18:00:00-05:00,2023-02-06 18:14:59-05:00,88.0
74,2023-02-06 18:15:00-05:00,2023-02-06 18:29:59-05:00,87.0
75,2023-02-06 18:30:00-05:00,2023-02-06 18:44:59-05:00,86.0
76,2023-02-06 18:45:00-05:00,2023-02-06 18:59:59-05:00,86.0
77,2023-02-06 19:00:00-05:00,2023-02-06 19:14:59-05:00,85.0
78,2023-02-06 19:15:00-05:00,2023-02-06 19:29:59-05:00,85.0
79,2023-02-06 19:30:00-05:00,2023-02-06 19:44:59-05:00,85.0
80,2023-02-06 19:45:00-05:00,2023-02-06 19:59:59-05:00,84.0
81,2023-02-06 20:00:00-05:00,2023-02-06 20:14:59-05:00,83.0
82,2023-02-06 20:15:00-05:00,2023-02-06 20:29:59-05:00,85.0
83,2023-02-06 20:30:00-05:00,2023-02-06 20:44:59-05:00,81.0
84,2023-02-06 20:45:00-05:00,2023-02-06 20:59:59-05:00,80.0
85,2023-02-06 21:00:00-05:00,2023-02-06 21:14:59-05:00,80.0
86,2023-02-06 21:15:00-05:00,2023-02-06 21:29:59-05:00,82.0
87,2023-02-06 21:30:00-05:00,2023-02-06 21:44:59-05:00,80.0
88,2023-02-06 21:45:00-05:00,2023-02-06 21:59:59-05:00,82.0
89,2023-02-06 22:00:00-05:00,2023-02-06 22:14:59-05:00,78.0
90,2023-02-06 22:15:00-05:00,2023-02-06 22:29:59-05:00,73.0
91,2023-02-06 22:30:00-05:00,2023-02-06 22:44:59-05:00,72.0
92,2023-02-06 22:45:00-05:00,2023-02-06 22:59:59-05:00,68.0
93,2023-02-06 23:00:00-05:00,2023-02-06 23:14:59-05:00,64.0
94,2023-02-06 23:15:00-05:00,2023-02-06 23:29:59-05:00,63.0
95,2023-02-06 23:30:00-05:00,2023-02-06 23:44:59-05:00,65.0
96,2023-02-06 23:45:00-05:00,2023-02-06 23:59:59-05:00,64.0
1,2023-02-07 00:00:00-05:00,2023-02-07 00:14:59-05:00,65.0
2,2023-02-07 00:15:00-05:00,2023-02-07 00:29:59-05:00,65.0
3,2023-02-07 00:30:00-05:00,2023-02-07 00:44:59-05:00,66.0
4,2023-02-07 00:45:00-05:00,2023-02-07 00:59:59-05:00,63.0
5,2023-02-07 01:00:00-05:00,2023-02-07 01:14:59-05:00,62.0
6,2023-02-07 01:15:00-05:00,2023-02-07 01:29:59-05:00,63.0
7,2023-02-07 01:30:00-05:00,2023-02-07 01:44:59-05:00,64.0
8,2023-02-07 01:45:00-05:00,2023-02-07 01:59:59-05:00,64.0
9,2023-02-07 02:00:00-05:00,2023-02-07 02:14:59-05:00,64.0
10,2023-02-07 02:15:00-05:00,2023-02-07 02:29:59-05:00,67.0
11,2023-02-07 02:30:00-05:00,2023-02-07 02:44:59-05:00,66.0
12,2023-02-07 02:45:00-05:00,2023-02-07 02:59:59-05:00,68.0
13,2023-02-07 03:00:00-05:00,2023-02-07 03:14:59-05:00,66.0
14,2023-02-07 03:15:00-05:00,2023-02-07 03:29:59-05:00,69.0
15,2023-02-07 03:30:00-05:00,2023-02-07 03:44:59-05:00,73.0
16,2023-02-07 03:45:00-05:00,2023-02-07 03:59:59-05:00,73.0
17,2023-02-07 04:00:00-05:00,2023-02-07 04:14:59-05:00,72.0
18,2023-02-07 04:15:00-05:00,2023-02-07 04:29:59-05:00,72.0
19,2023-02-07 04:30:00-05:00,2023-02-07 04:44:59-05:00,75.0
20,2023-02-07 04:45:00-05:00,2023-02-07 04:59:59-05:00,76.0
21,2023-02-07 05:00:00-05:00,2023-02-07 05:14:59-05:00,81.0
22,2023-02-07 05:15:00-05:00,2023-02-07 05:29:59-05:00,83.0
23,2023-02-07 05:30:00-05:00,2023-02-07 05:44:59-05:00,80.0
24,2023-02-07 05:45:00-05:00,2023-02-07 05:59:59-05:00,78.0
25,2023-02-07 06:00:00-05:00,2023-02-07 06:14:59-05:00,78.0
26,2023-02-07 06:15:00-05:00,2023-02-07 06:29:59-05:00,72.0
27,2023-02-07 06:30:00-05:00,2023-02-07 06:44:59-05:00,70.0
28,2023-02-07 06:45:00-05:00,2023-02-07 06:59:59-05:00,76.0
29,2023-02-07 07:00:00-05:00,2023-02-07 07:14:59-05:00,79.0
30,2023-02-07 07:15:00-05:00,2023-02-07 07:29:59-05:00,79.0
31,2023-02-07 07:30:00-05:00,2023-02-07 07:44:59-05:00,80.0
32,2023-02-07 07:45:00-05:00,2023-02-07 07:59:59-05:00,81.0
33,2023-02-07 08:00:00-05:00,2023-02-07 08:14:59-05:00,82.0
34,2023-02-07 08:15:00-05:00,2023-02-07 08:29:59-05:00,83.0
35,2023-02-07 08:30:00-05:00,2023-02-07 08:44:59-05:00,80.0
36,2023-02-07 08:45:00-05:00,2023-02-07 08:59:59-05:00,83.0
37,2023-02-07 09:00:00-05:00,2023-02-07 09:14:59-05:00,83.0
38,2023-02-07 09:15:00-05:00,2023-02-07 09:29:59-05:00,86.0
39,2023-02-07 09:30:00-05:00,2023-02-07 09:44:59-05:00,90.0
40,2023-02-07 09:45:00-05:00,2023-02-07 09:59:59-05:00,96.0
41,2023-02-07 10:00:00-05:00,2023-02-07 10:14:59-05:00,94.0
42,2023-02-07 10:15:00-05:00,2023-02-07 10:29:59-05:00,94.0
43,2023-02-07 10:30:00-05:00,2023-02-07 10:44:59-05:00,95.0
44,2023-02-07 10:45:00-05:00,2023-02-07 10:59:59-05:00,96.0
45,2023-02-07 11:00:00-05:00,2023-02-07 11:14:59-05:00,97.0
46,2023-02-07 11:15:00-05:00,2023-02-07 11:29:59-05:00,96.0
47,2023-02-07 11:30:00-05:00,2023-02-07 11:44:59-05:00,98.0
48,2023-02-07 11:45:00-05:00,2023-02-07 11:59:59-05:00,96.0
49,2023-02-07 12:00:00-05:00,2023-02-07 12:14:59-05:00,97.0
50,2023-02-07 12:15:00-05:00,2023-02-07 12:29:59-05:00,98.0
51,2023-02-07 12:30:00-05:00,2023-02-07 12:44:59-05:00,99.0
52,2023-02-07 12:45:00-05:00,2023-02-07 12:59:59-05:00,97.0
53,2023-02-07 13:00:00-05:00,2023-02-07 13:14:59-05:00,97.0
54,2023-02-07 13:15:00-05:00,2023-02-07 13:29:59-05:00,101.0
55,2023-02-07 13:30:00-05:00,2023-02-07 13:44:59-05:00,100.0
56,2023-02-07 13:45:00-05:00,2023-02-07 13:59:59-05:00,102.0
57,2023-02-07 14:00:00-05:00,2023-02-07 14:14:59-05:00,99.0
58,2023-02-07 14:15:00-05:00,2023-02-07 14:29:59-05:00,100.0
59,2023-02-07 14:30:00-05:00,2023-02-07 14:44:59-05:00,101.0
60,2023-02-07 14:45:00-05:00,2023-02-07 14:59:59-05:00,102.0
61,2023-02-07 15:00:00-05:00,2023-02-07 15:14:59-05:00,100.0
62,2023-02-07 15:15:00-05:00,2023-02-07 15:29:59-05:00,100.0
63,2023-02-07 15:30:00-05:00,2023-02-07 15:44:59-05:00,95.0
64,2023-02-07 15:45:00-05:00,2023-02-07 15:59:59-05:00,96.0
65,2023-02-07 16:00:00-05:00,2023-02-07 16:14:59-05:00,100.0
66,2023-02-07 16:15:00-05:00,2023-02-07 16:29:59-05:00,95.0
67,2023-02-07 16:30:00-05:00,2023-02-07 16:44:59-05:00,94.0
68,2023-02-07 16:45:00-05:00,2023-02-07 16:59:59-05:00,97.0
69,2023-02-07 17:00:00-05:00,2023-02-07 17:14:59-05:00,95.0
70,2023-02-07 17:15:00-05:00,2023-02-07 17:29:59-05:00,92.0
71,2023-02-07 17:30:00-05:00,2023-02-07 17:44:59-05:00,94.0
72,2023-02-07 17:45:00-05:00,2023-02-07 17:59:59-05:00,91.0
73,2023-02-07 18:00:00-05:00,2023-02-07 18:14:59-05:00,93.0
74,2023-02-07 18:15:00-05:00,2023-02-07 18:29:59-05:00,92.0
75,2023-02-07 18:30:00-05:00,2023-02-07 18:44:59-05:00,86.0
76,2023-02-07 18:45:00-05:00,2023-02-07 18:59:59-05:00,88.0
77,2023-02-07 19:00:00-05:00,2023-02-07 19:14:59-05:00,89.0
78,2023-02-07 19:15:00-05:00,2023-02-07 19:29:59-05:00,85.0
79,2023-02-07 19:30:00-05:00,2023-02-07 19:44:59-05:00,86.0
80,2023-02-07 19:45:00-05:00,2023-02-07 19:59:59-05:00,87.0
81,2023-02-07 20:00:00-05:00,2023-02-07 20:14:59-05:00,86.0
82,2023-02-07 20:15:00-05:00,2023-02-07 20:29:59-05:00,82.0
83,2023-02-07 20:30:00-05:00,2023-02-07 20:44:59-05:00,83.0
84,2023-02-07 20:45:00-05:00,2023-02-07 20:59:59-05:00,79.0
85,2023-02-07 21:00:00-05:00,2023-02-07 21:14:59-05:00,83.0
86,2023-02-07 21:15:00-05:00,2023-02-07 21:29:59-05:00,78.0
87,2023-02-07 21:30:00-05:00,2023-02-07 21:44:59-05:00,78.0
88,2023-02-07 21:45:00-05:00,2023-02-07 21:59:59-05:00,76.0
89,2023-02-07 22:00:00-05:00,2023-02-07 22:14:59-05:00,79.0
90,2023-02-07 22:15:00-05:00,2023-02-07 22:29:59-05:00,72.0
91,2023-02-07 22:30:00-05:00,2023-02-07 22:44:59-05:00,73.0
92,2023-02-07 22:45:00-05:00,2023-02-07 22:59:59-05:00,70.0
93,2023-02-07 23:00:00-05:00,2023-02-07 23:14:59-05:00,71.0
94,2023-02-07 23:15:00-05:00,2023-02-07 23:29:59-05:00,71.0
95,2023-02-07 23:30:00-05:00,2023-02-07 23:44:59-05:00,65.0
96,2023-02-07 23:45:00-05:00,2023-02-07 23:59:59-05:00,67.0
1,2023-02-08 00:00:00-05:00,2023-02-08 00:14:59-05:00,65.0
2,2023-02-08 00:15:00-05:00,2023-02-08 00:29:59-05:00,64.0
3,2023-02-08 00:30:00-05:00,2023-02-08 00:44:59-05:00,65.0
4,2023-02-08 00:45:00-05:00,2023-02-08 00:59:59-05:00,61.0
5,2023-02-08 01:00:00-05:00,2023-02-08 01:14:59-05:00,62.0
6,2023-02-08 01:15:00-05:00,2023-02-08 01:29:59-05:00,60.0
7,2023-02-08 01:30:00-05:00,2023-02-08 01:44:59-05:00,61.0
8,2023-02-08 01:45:00-05:00,2023-02-08 01:59:59-05:00,64.0
9,2023-02-08 02:00:00-05:00,2023-02-08 02:14:59-05:00,62.0
10,2023-02-08 02:15:00-05:00,2023-02-08 02:29:59-05:00,63.0
11,2023-02-08 02:30:00-05:00,2023-02-08 02:44:59-05:00,58.0
12,2023-02-08 02:45:00-05:00,2023-02-08 02:59:59-05:00,60.0
13,2023-02-08 03:00:00-05:00,2023-02-08 03:14:59-05:00,59.0
14,2023-02-08 03:15:00-05:00,2023-02-08 03:29:59-05:00,60.0
15,2023-02-08 03:30:00-05:00,2023-02-08 03:44:59-05:00,64.0
16,2023-02-08 03:45:00-05:00,2023-02-08 03:59:59-05:00,66.0
17,2023-02-08 04:00:00-05:00,2023-02-08 04:14:59-05:00,70.0
18,2023-02-08 04:15:00-05:00,2023-02-08 04:29:59-05:00,70.0
19,2023-02-08 04:30:00-05:00,2023-02-08 04:44:59-05:00,71.0
20,2023-02-08 04:45:00-05:00,2023-02-08 04:59:59-05:00,70.0
21,2023-02-08 05:00:00-05:00,2023-02-08 05:14:59-05:00,70.0
22,2023-02-08 05:15:00-05:00,2023-02-08 05:29:59-05:00,73.0
23,2023-02-08 05:30:00-05:00,2023-02-08 05:44:59-05:00,72.0
24,2023-02-08 05:45:00-05:00,2023-02-08 05:59:59-05:00,74.0
25,2023-02-08 06:00:00-05:00,2023-02-08 06:14:59-05:00,76.0
26,2023-02-08 06:15:00-05:00,2023-02-08 06:29:59-05:00,81.0
